strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
round_robin,4,W3,1,1378,1378,0.0689
round_robin,4,W3,1,261,261,0.01305
round_robin,4,W3,1,1309,1309,0.06545
round_robin,4,W3,1,579,579,0.02895
round_robin,4,W3,1,309,309,0.01545
round_robin,4,W3,1,308,308,0.0154
round_robin,4,W3,1,362,362,0.0181
round_robin,4,W3,1,352,352,0.0176
round_robin,4,W3,1,466,466,0.0233
round_robin,4,W3,1,288,288,0.0144
round_robin,4,W3,1,295,295,0.01475
round_robin,4,W3,1,347,347,0.01735
round_robin,4,W3,1,620,620,0.031
round_robin,4,W3,1,278,278,0.013900000000000003
round_robin,4,W3,1,284,284,0.014199999999999999
round_robin,4,W3,1,733,733,0.03665
round_robin,4,W3,1,677,677,0.033850000000000005
round_robin,4,W3,1,286,286,0.0143
round_robin,4,W3,1,320,320,0.016
round_robin,4,W3,1,760,760,0.038000000000000006
round_robin,4,W3,1,407,407,0.02035
round_robin,4,W3,1,577,577,0.02885
round_robin,4,W3,1,322,322,0.0161
round_robin,4,W3,1,626,626,0.0313
round_robin,4,W3,1,267,267,0.01335
round_robin,4,W3,1,825,825,0.04125
round_robin,4,W3,1,257,257,0.01285
round_robin,4,W3,1,463,463,0.023150000000000004
round_robin,4,W3,1,693,693,0.03465
round_robin,4,W3,1,262,262,0.0131
round_robin,4,W3,1,358,358,0.0179
round_robin,4,W3,1,391,391,0.01955
round_robin,4,W3,1,364,364,0.0182
round_robin,4,W3,1,403,403,0.02015
round_robin,4,W3,1,378,378,0.0189
round_robin,4,W3,1,325,325,0.01625
round_robin,4,W3,1,407,407,0.02035
round_robin,4,W3,1,711,711,0.03555
round_robin,4,W3,1,614,614,0.0307
round_robin,4,W3,1,298,298,0.0149
round_robin,4,W3,1,384,384,0.019200000000000002
round_robin,4,W3,1,277,277,0.013850000000000001
round_robin,4,W3,1,469,469,0.02345
round_robin,4,W3,1,269,269,0.013450000000000002
round_robin,4,W3,1,201,201,0.010050000000000002
round_robin,4,W3,1,217,217,0.01085
round_robin,4,W3,1,228,228,0.0114
round_robin,4,W3,1,583,583,0.02915
round_robin,4,W3,1,316,316,0.0158
round_robin,4,W3,1,428,428,0.021400000000000002
round_robin,4,W3,1,239,239,0.01195
round_robin,4,W3,1,425,425,0.02125
round_robin,4,W3,1,225,225,0.011250000000000001
round_robin,4,W3,1,231,231,0.011550000000000001
round_robin,4,W3,1,245,245,0.01225
round_robin,4,W3,1,654,654,0.0327
round_robin,4,W3,1,421,421,0.02105
round_robin,4,W3,1,418,418,0.020900000000000002
round_robin,4,W3,1,227,227,0.01135
round_robin,4,W3,1,201,201,0.010050000000000002
round_robin,4,W3,1,237,237,0.01185
round_robin,4,W3,1,422,422,0.0211
round_robin,4,W3,1,248,248,0.012400000000000001
round_robin,4,W3,1,455,455,0.022750000000000003
round_robin,4,W3,1,298,298,0.0149
round_robin,4,W3,1,264,264,0.013200000000000002
round_robin,4,W3,1,296,296,0.0148
round_robin,4,W3,1,223,223,0.01115
round_robin,4,W3,1,241,241,0.01205
round_robin,4,W3,1,217,217,0.01085
round_robin,4,W3,1,148,148,0.0074
round_robin,4,W3,1,461,461,0.02305
round_robin,4,W3,1,202,202,0.010100000000000001
round_robin,4,W3,1,338,338,0.016900000000000002
round_robin,4,W3,1,292,292,0.0146
round_robin,4,W3,1,392,392,0.019600000000000003
round_robin,4,W3,1,245,245,0.01225
round_robin,4,W3,1,235,235,0.01175
round_robin,4,W3,1,496,496,0.024800000000000003
round_robin,4,W3,1,480,480,0.024
round_robin,4,W3,1,126,126,0.0063
round_robin,4,W3,1,209,209,0.010450000000000001
round_robin,4,W3,1,311,311,0.015550000000000001
round_robin,4,W3,1,203,203,0.010150000000000001
round_robin,4,W3,1,303,303,0.01515
round_robin,4,W3,1,269,269,0.013450000000000002
round_robin,4,W3,1,168,168,0.008400000000000001
round_robin,4,W3,1,196,196,0.009800000000000001
round_robin,4,W3,1,187,187,0.00935
round_robin,4,W3,1,260,260,0.013000000000000001
round_robin,4,W3,1,651,651,0.03255
round_robin,4,W3,1,349,349,0.01745
round_robin,4,W3,1,382,382,0.019100000000000002
round_robin,4,W3,1,195,195,0.009750000000000002
round_robin,4,W3,1,272,272,0.013600000000000001
round_robin,4,W3,1,281,281,0.014050000000000002
round_robin,4,W3,1,310,310,0.0155
round_robin,4,W3,1,144,144,0.0072
round_robin,4,W3,1,180,180,0.009
round_robin,4,W3,1,262,262,0.0131
round_robin,4,W3,1,248,248,0.012400000000000001
round_robin,4,W3,1,144,144,0.0072
round_robin,4,W3,1,383,383,0.01915
round_robin,4,W3,1,312,312,0.015600000000000001
round_robin,4,W3,1,114,114,0.0057
round_robin,4,W3,1,275,275,0.013750000000000002
round_robin,4,W3,1,374,374,0.0187
round_robin,4,W3,1,145,145,0.0072499999999999995
round_robin,4,W3,1,384,384,0.019200000000000002
round_robin,4,W3,1,240,240,0.012
round_robin,4,W3,1,195,195,0.009750000000000002
round_robin,4,W3,1,193,193,0.00965
round_robin,4,W3,1,220,220,0.011000000000000001
round_robin,4,W3,1,155,155,0.00775
round_robin,4,W3,1,452,452,0.022600000000000002
round_robin,4,W3,1,147,147,0.00735
round_robin,4,W3,1,140,140,0.007000000000000001
round_robin,4,W3,1,111,111,0.00555
round_robin,4,W3,1,153,153,0.0076500000000000005
round_robin,4,W3,1,156,156,0.0078000000000000005
round_robin,4,W3,1,170,170,0.0085
round_robin,4,W3,1,150,150,0.0075
round_robin,4,W3,1,117,117,0.005850000000000001
round_robin,4,W3,1,168,168,0.008400000000000001
round_robin,4,W3,1,142,142,0.0070999999999999995
round_robin,4,W3,1,147,147,0.00735
round_robin,4,W3,1,176,176,0.0088
round_robin,4,W3,1,195,195,0.009750000000000002
round_robin,4,W3,1,270,270,0.013500000000000002
round_robin,4,W3,1,176,176,0.0088
round_robin,4,W3,1,224,224,0.011200000000000002
round_robin,4,W3,1,274,274,0.013700000000000002
round_robin,4,W3,1,165,165,0.00825
round_robin,4,W3,1,148,148,0.0074
round_robin,4,W3,1,176,176,0.0088
round_robin,4,W3,1,181,181,0.00905
round_robin,4,W3,1,397,397,0.019850000000000003
round_robin,4,W3,1,167,167,0.008350000000000002
round_robin,4,W3,1,157,157,0.007850000000000001
round_robin,4,W3,1,305,305,0.01525
round_robin,4,W3,1,234,234,0.011700000000000002
round_robin,4,W3,1,200,200,0.010000000000000002
round_robin,4,W3,1,192,192,0.009600000000000001
round_robin,4,W3,1,129,129,0.006450000000000001
round_robin,4,W3,1,127,127,0.006350000000000001
round_robin,4,W3,1,168,168,0.008400000000000001
round_robin,4,W3,1,134,134,0.006700000000000001
round_robin,4,W3,1,126,126,0.0063
round_robin,4,W3,1,122,122,0.0061
round_robin,4,W3,1,169,169,0.008450000000000001
round_robin,4,W3,1,116,116,0.0058000000000000005
round_robin,4,W3,1,244,244,0.0122
round_robin,4,W3,1,139,139,0.006950000000000001
round_robin,4,W3,1,91,91,0.00455
round_robin,4,W3,1,147,147,0.00735
round_robin,4,W3,1,155,155,0.00775
round_robin,4,W3,1,127,127,0.006350000000000001
round_robin,4,W3,1,231,231,0.011550000000000001
round_robin,4,W3,1,115,115,0.005750000000000001
round_robin,4,W3,1,117,117,0.005850000000000001
round_robin,4,W3,1,130,130,0.006500000000000001
round_robin,4,W3,1,168,168,0.008400000000000001
round_robin,4,W3,1,307,307,0.01535
round_robin,4,W3,1,142,142,0.0070999999999999995
round_robin,4,W3,1,179,179,0.00895
round_robin,4,W3,1,126,126,0.0063
round_robin,4,W3,1,397,397,0.019850000000000003
round_robin,4,W3,1,157,157,0.007850000000000001
round_robin,4,W3,1,119,119,0.00595
round_robin,4,W3,1,101,101,0.005050000000000001
round_robin,4,W3,1,137,137,0.006850000000000001
round_robin,4,W3,1,124,124,0.006200000000000001
round_robin,4,W3,1,243,243,0.012150000000000001
round_robin,4,W3,1,120,120,0.006
round_robin,4,W3,1,191,191,0.009550000000000001
round_robin,4,W3,1,238,238,0.0119
round_robin,4,W3,1,95,95,0.004750000000000001
round_robin,4,W3,1,152,152,0.0076
round_robin,4,W3,1,140,140,0.007000000000000001
round_robin,4,W3,1,162,162,0.008100000000000001
round_robin,4,W3,1,168,168,0.008400000000000001
round_robin,4,W3,1,123,123,0.00615
round_robin,4,W3,1,98,98,0.004900000000000001
round_robin,4,W3,1,148,148,0.0074
round_robin,4,W3,1,122,122,0.0061
round_robin,4,W3,1,141,141,0.00705
round_robin,4,W3,1,161,161,0.00805
round_robin,4,W3,1,121,121,0.00605
round_robin,4,W3,1,392,392,0.019600000000000003
round_robin,4,W3,1,132,132,0.006600000000000001
round_robin,4,W3,1,146,146,0.0073
round_robin,4,W3,1,234,234,0.011700000000000002
round_robin,4,W3,1,186,186,0.009300000000000001
round_robin,4,W3,1,116,116,0.0058000000000000005
round_robin,4,W3,1,181,181,0.00905
round_robin,4,W3,1,86,86,0.0043
round_robin,4,W3,1,166,166,0.0083
round_robin,4,W3,1,275,275,0.013750000000000002
round_robin,4,W3,1,193,193,0.00965
round_robin,4,W3,1,97,97,0.00485
round_robin,4,W3,1,403,403,0.02015
round_robin,4,W3,1,169,169,0.008450000000000001
round_robin,4,W3,1,84,84,0.004200000000000001
round_robin,4,W3,1,96,96,0.0048000000000000004
round_robin,4,W3,1,200,200,0.010000000000000002
round_robin,4,W3,1,75,75,0.00375
round_robin,4,W3,1,124,124,0.006200000000000001
round_robin,4,W3,1,142,142,0.0070999999999999995
round_robin,4,W3,1,403,403,0.02015
round_robin,4,W3,1,82,82,0.0041
round_robin,4,W3,1,117,117,0.005850000000000001
round_robin,4,W3,1,113,113,0.0056500000000000005
round_robin,4,W3,1,188,188,0.0094
round_robin,4,W3,1,60,60,0.003
round_robin,4,W3,1,186,186,0.009300000000000001
round_robin,4,W3,1,123,123,0.00615
round_robin,4,W3,1,121,121,0.00605
round_robin,4,W3,1,279,279,0.013950000000000002
round_robin,4,W3,1,136,136,0.0068000000000000005
round_robin,4,W3,1,183,183,0.00915
round_robin,4,W3,1,88,88,0.0044
round_robin,4,W3,1,167,167,0.008350000000000002
round_robin,4,W3,1,148,148,0.0074
round_robin,4,W3,1,115,115,0.005750000000000001
round_robin,4,W3,1,177,177,0.00885
round_robin,4,W3,1,156,156,0.0078000000000000005
round_robin,4,W3,1,72,72,0.0036
round_robin,4,W3,1,110,110,0.0055000000000000005
round_robin,4,W3,1,142,142,0.0070999999999999995
round_robin,4,W3,1,93,93,0.0046500000000000005
round_robin,4,W3,1,118,118,0.0059
round_robin,4,W3,1,89,89,0.00445
round_robin,4,W3,1,153,153,0.0076500000000000005
round_robin,4,W3,1,89,89,0.00445
round_robin,4,W3,1,112,112,0.005600000000000001
round_robin,4,W3,1,93,93,0.0046500000000000005
round_robin,4,W3,1,115,115,0.005750000000000001
round_robin,4,W3,1,92,92,0.0046
round_robin,4,W3,1,136,136,0.0068000000000000005
