strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
hash_user,4,W2,4,102908,102908,11.1454
hash_user,4,W2,4,103438,103438,11.1719
hash_user,4,W2,4,100731,100731,11.03655
hash_user,4,W2,4,101919,101919,11.09595
hash_user,4,W2,4,109114,109114,11.4557
hash_user,4,W2,4,109114,109114,11.4557
hash_user,4,W2,4,108324,108324,11.4162
hash_user,4,W2,4,104705,104705,11.23525
hash_user,4,W2,4,100903,100903,11.04515
hash_user,4,W2,4,102180,102180,11.109000000000002
hash_user,4,W2,4,121821,121821,12.09105
hash_user,4,W2,4,104405,104405,11.22025
hash_user,4,W2,4,100544,100544,11.0272
hash_user,4,W2,4,109199,109199,11.45995
hash_user,4,W2,4,103654,103654,11.1827
hash_user,4,W2,4,110566,110566,11.528300000000002
hash_user,4,W2,4,103040,103040,11.152000000000001
hash_user,4,W2,4,100775,100775,11.03875
hash_user,4,W2,4,101554,101554,11.0777
hash_user,4,W2,4,103478,103478,11.1739
hash_user,4,W2,4,102131,102131,11.10655
hash_user,4,W2,4,109276,109276,11.463799999999999
hash_user,4,W2,4,106026,106026,11.301300000000001
hash_user,4,W2,4,102508,102508,11.125399999999999
hash_user,4,W2,4,101830,101830,11.0915
hash_user,4,W2,4,100046,100046,11.002300000000002
hash_user,4,W2,4,110416,110416,11.520800000000001
hash_user,4,W2,4,100748,100748,11.037400000000002
hash_user,4,W2,4,100006,100006,11.0003
hash_user,4,W2,4,120134,120134,12.0067
hash_user,4,W2,4,100739,100739,11.036950000000001
hash_user,4,W2,4,109192,109192,11.4596
hash_user,4,W2,4,108324,108324,11.4162
hash_user,4,W2,4,101601,101601,11.08005
hash_user,4,W2,4,102730,102730,11.136500000000002
hash_user,4,W2,4,104691,104691,11.23455
hash_user,4,W2,4,103040,103040,11.152000000000001
hash_user,4,W2,4,118253,118253,11.91265
hash_user,4,W2,4,100463,100463,11.023150000000001
hash_user,4,W2,4,100537,100537,11.02685
hash_user,4,W2,4,102505,102505,11.125250000000001
hash_user,4,W2,4,101143,101143,11.05715
hash_user,4,W2,4,107762,107762,11.388100000000001
hash_user,4,W2,4,100477,100477,11.02385
hash_user,4,W2,4,102828,102828,11.1414
hash_user,4,W2,4,101084,101084,11.054200000000002
hash_user,4,W2,4,104131,104131,11.20655
hash_user,4,W2,4,101146,101146,11.057300000000001
hash_user,4,W2,4,102480,102480,11.124
hash_user,4,W2,4,110566,110566,11.528300000000002
hash_user,4,W2,4,104405,104405,11.22025
hash_user,4,W2,4,102047,102047,11.102350000000001
hash_user,4,W2,4,109906,109906,11.4953
hash_user,4,W2,4,101204,101204,11.0602
hash_user,4,W2,4,102927,102927,11.146350000000002
hash_user,4,W2,4,104370,104370,11.2185
hash_user,4,W2,4,108573,108573,11.428650000000001
hash_user,4,W2,4,105428,105428,11.2714
hash_user,4,W2,4,120134,120134,12.0067
hash_user,4,W2,4,101772,101772,11.0886
hash_user,4,W2,4,102797,102797,11.13985
hash_user,4,W2,4,107302,107302,11.365100000000002
hash_user,4,W2,4,101304,101304,11.0652
hash_user,4,W2,4,104132,104132,11.206600000000002
hash_user,4,W2,4,103000,103000,11.15
hash_user,4,W2,4,100827,100827,11.041350000000001
hash_user,4,W2,4,109276,109276,11.463799999999999
hash_user,4,W2,4,103740,103740,11.187000000000001
hash_user,4,W2,4,119006,119006,11.9503
hash_user,4,W2,4,101522,101522,11.0761
hash_user,4,W2,4,107777,107777,11.388850000000001
hash_user,4,W2,4,110416,110416,11.520800000000001
hash_user,4,W2,4,106791,106791,11.33955
hash_user,4,W2,4,102164,102164,11.1082
hash_user,4,W2,4,102180,102180,11.109000000000002
hash_user,4,W2,4,100158,100158,11.0079
hash_user,4,W2,4,104662,104662,11.2331
hash_user,4,W2,4,119006,119006,11.9503
hash_user,4,W2,4,104132,104132,11.206600000000002
hash_user,4,W2,4,118732,118732,11.9366
hash_user,4,W2,4,102308,102308,11.115400000000001
hash_user,4,W2,4,101993,101993,11.09965
hash_user,4,W2,4,101596,101596,11.0798
hash_user,4,W2,4,108324,108324,11.4162
hash_user,4,W2,4,104131,104131,11.20655
