strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
group_book,4,W2,4,102908,102908,11.1454
group_book,4,W2,1,103438,103438,5.171900000000001
group_book,4,W2,1,100731,100731,5.03655
group_book,4,W2,1,101919,101919,5.09595
group_book,4,W2,4,109114,109114,11.4557
group_book,4,W2,4,109114,109114,11.4557
group_book,4,W2,4,108324,108324,11.4162
group_book,4,W2,1,104705,104705,5.235250000000001
group_book,4,W2,1,100903,100903,5.0451500000000005
group_book,4,W2,1,102180,102180,5.109000000000001
group_book,4,W2,4,121821,121821,12.09105
group_book,4,W2,1,104405,104405,5.22025
group_book,4,W2,1,100544,100544,5.027200000000001
group_book,4,W2,4,109199,109199,11.45995
group_book,4,W2,4,103654,103654,11.1827
group_book,4,W2,4,110566,110566,11.528300000000002
group_book,4,W2,4,103040,103040,11.152000000000001
group_book,4,W2,2,100775,100775,7.03875
group_book,4,W2,3,101554,101554,9.0777
group_book,4,W2,4,103478,103478,11.1739
group_book,4,W2,1,102131,102131,5.10655
group_book,4,W2,4,109276,109276,11.463799999999999
group_book,4,W2,4,106026,106026,11.301300000000001
group_book,4,W2,4,102508,102508,11.125399999999999
group_book,4,W2,2,101830,101830,7.0915
group_book,4,W2,1,100046,100046,5.002300000000001
group_book,4,W2,4,110416,110416,11.520800000000001
group_book,4,W2,2,100748,100748,7.037400000000001
group_book,4,W2,1,100006,100006,5.0003
group_book,4,W2,4,120134,120134,12.0067
group_book,4,W2,1,100739,100739,5.036950000000001
group_book,4,W2,4,109192,109192,11.4596
group_book,4,W2,4,108324,108324,11.4162
group_book,4,W2,1,101601,101601,5.08005
group_book,4,W2,1,102730,102730,5.136500000000001
group_book,4,W2,1,104691,104691,5.2345500000000005
group_book,4,W2,4,103040,103040,11.152000000000001
group_book,4,W2,4,118253,118253,11.91265
group_book,4,W2,1,100463,100463,5.02315
group_book,4,W2,2,100537,100537,7.0268500000000005
group_book,4,W2,4,102505,102505,11.125250000000001
group_book,4,W2,2,101143,101143,7.05715
group_book,4,W2,4,107762,107762,11.388100000000001
group_book,4,W2,1,100477,100477,5.02385
group_book,4,W2,4,102828,102828,11.1414
group_book,4,W2,1,101084,101084,5.054200000000001
group_book,4,W2,4,104131,104131,11.20655
group_book,4,W2,2,101146,101146,7.057300000000001
group_book,4,W2,2,102480,102480,7.1240000000000006
group_book,4,W2,4,110566,110566,11.528300000000002
group_book,4,W2,1,104405,104405,5.22025
group_book,4,W2,1,102047,102047,5.10235
group_book,4,W2,1,109906,109906,5.4953
group_book,4,W2,1,101204,101204,5.0602
group_book,4,W2,1,102927,102927,5.146350000000001
group_book,4,W2,1,104370,104370,5.218500000000001
group_book,4,W2,4,108573,108573,11.428650000000001
group_book,4,W2,4,105428,105428,11.2714
group_book,4,W2,4,120134,120134,12.0067
group_book,4,W2,4,101772,101772,11.0886
group_book,4,W2,4,102797,102797,11.13985
group_book,4,W2,4,107302,107302,11.365100000000002
group_book,4,W2,1,101304,101304,5.065200000000001
group_book,4,W2,4,104132,104132,11.206600000000002
group_book,4,W2,4,103000,103000,11.15
group_book,4,W2,2,100827,100827,7.04135
group_book,4,W2,4,109276,109276,11.463799999999999
group_book,4,W2,1,103740,103740,5.187
group_book,4,W2,4,119006,119006,11.9503
group_book,4,W2,1,101522,101522,5.0761
group_book,4,W2,1,107777,107777,5.388850000000001
group_book,4,W2,4,110416,110416,11.520800000000001
group_book,4,W2,4,106791,106791,11.33955
group_book,4,W2,1,102164,102164,5.1082
group_book,4,W2,1,102180,102180,5.109000000000001
group_book,4,W2,1,100158,100158,5.0079
group_book,4,W2,1,104662,104662,5.2331
group_book,4,W2,4,119006,119006,11.9503
group_book,4,W2,4,104132,104132,11.206600000000002
group_book,4,W2,4,118732,118732,11.9366
group_book,4,W2,1,102308,102308,5.115400000000001
group_book,4,W2,1,101993,101993,5.0996500000000005
group_book,4,W2,4,101596,101596,11.0798
group_book,4,W2,4,108324,108324,11.4162
group_book,4,W2,4,104131,104131,11.20655
group_book,4,W2,4,101772,101772,11.0886
group_book,4,W2,1,100412,100412,5.020600000000001
group_book,4,W2,1,100640,100640,5.032
group_book,4,W2,1,100404,100404,5.0202
group_book,4,W2,2,101878,101878,7.0939000000000005
group_book,4,W2,4,102505,102505,11.125250000000001
group_book,4,W2,1,101269,101269,5.0634500000000005
group_book,4,W2,1,106021,106021,5.30105
group_book,4,W2,1,101177,101177,5.0588500000000005
group_book,4,W2,1,104662,104662,5.2331
group_book,4,W2,2,100687,100687,7.03435
group_book,4,W2,2,102124,102124,7.1062
group_book,4,W2,3,103182,103182,9.1591
group_book,4,W2,4,135912,135912,12.7956
group_book,4,W2,4,109660,109660,11.483
group_book,4,W2,4,107762,107762,11.388100000000001
group_book,4,W2,1,100456,100456,5.0228
group_book,4,W2,4,102388,102388,11.1194
group_book,4,W2,2,99752,99752,6.9876000000000005
group_book,4,W2,1,101071,101071,5.05355
group_book,4,W2,4,109774,109774,11.488700000000001
group_book,4,W2,4,102877,102877,11.14385
group_book,4,W2,1,101610,101610,5.080500000000001
group_book,4,W2,4,106298,106298,11.314900000000002
group_book,4,W2,4,119006,119006,11.9503
group_book,4,W2,4,103478,103478,11.1739
group_book,4,W2,4,109114,109114,11.4557
group_book,4,W2,1,101385,101385,5.06925
group_book,4,W2,1,104691,104691,5.2345500000000005
