strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,17,17,0.0008500000000000001
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,2,67,67,2.00335
range_pop,4,W1,1,18,18,0.0009
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,4,6,6,6.0003
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,3,7,7,4.00035
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,11,11,0.00055
range_pop,4,W1,4,26,26,6.0013
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,6,6,4.0003
range_pop,4,W1,3,11,11,4.00055
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,3,11,11,4.00055
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,3,56,56,4.0028
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,18,18,0.0009
range_pop,4,W1,4,129,129,6.00645
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,10,10,2.0005
range_pop,4,W1,3,6,6,4.0003
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,1,15,15,0.00075
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,10,10,4.0005
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,8,8,4.0004
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,3,17,17,4.00085
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,12,12,2.0006
range_pop,4,W1,2,15,15,2.00075
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,19,19,0.00095
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,3,15,15,4.00075
range_pop,4,W1,1,27,27,0.00135
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,4,23,23,6.00115
range_pop,4,W1,3,23,23,4.00115
range_pop,4,W1,4,7,7,6.00035
range_pop,4,W1,1,30,30,0.0015
range_pop,4,W1,3,15,15,4.00075
range_pop,4,W1,1,15,15,0.00075
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,7,7,4.00035
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,2,23,23,2.00115
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,9,9,4.00045
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,19,19,4.00095
range_pop,4,W1,3,9,9,4.00045
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,16,16,0.0008
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,4,40,40,6.002
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,47,47,0.00235
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,1,25,25,0.0012500000000000002
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,4,21,21,6.00105
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,4,48,48,6.0024
range_pop,4,W1,4,35,35,6.00175
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,1,12,12,0.0006000000000000001
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,4,16,16,6.0008
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,25,25,2.00125
range_pop,4,W1,4,14,14,6.0007
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,4,14,14,6.0007
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,4,86,86,6.0043
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,2,17,17,2.00085
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,3,17,17,4.00085
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,3,9,9,4.00045
range_pop,4,W1,4,12,12,6.0006
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,7,7,4.00035
range_pop,4,W1,1,32,32,0.0016
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,72,72,2.0036
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,3,23,23,4.00115
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,2,10,10,2.0005
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,16,16,0.0008
range_pop,4,W1,2,10,10,2.0005
range_pop,4,W1,2,13,13,2.00065
range_pop,4,W1,2,28,28,2.0014
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,18,18,0.0009
range_pop,4,W1,1,19,19,0.00095
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,6,6,4.0003
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,10,10,2.0005
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,19,19,0.00095
range_pop,4,W1,3,11,11,4.00055
range_pop,4,W1,4,34,34,6.0017
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,2,13,13,2.00065
range_pop,4,W1,2,11,11,2.00055
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,4,21,21,6.00105
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,2,18,18,2.0009
range_pop,4,W1,4,11,11,6.00055
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,12,12,0.0006000000000000001
range_pop,4,W1,3,11,11,4.00055
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,4,37,37,6.00185
range_pop,4,W1,2,12,12,2.0006
range_pop,4,W1,3,9,9,4.00045
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,2,17,17,2.00085
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,3,17,17,4.00085
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,22,22,0.0011
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,4,95,95,6.00475
range_pop,4,W1,3,17,17,4.00085
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,3,104,104,4.0052
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,15,15,0.00075
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,7,7,4.00035
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,4,50,50,6.0025
range_pop,4,W1,2,6,6,2.0003
range_pop,4,W1,2,23,23,2.00115
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,4,12,12,6.0006
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,4,6,6,6.0003
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,11,11,0.00055
range_pop,4,W1,2,39,39,2.00195
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,3,11,11,4.00055
range_pop,4,W1,3,9,9,4.00045
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,3,18,18,4.0009
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,2,9,9,2.00045
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,3,19,19,4.00095
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,4,17,17,6.00085
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,4,9,9,6.00045
range_pop,4,W1,3,9,9,4.00045
range_pop,4,W1,4,36,36,6.0018
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,15,15,4.00075
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,22,22,0.0011
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,7,7,0.00035000000000000005
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,1,19,19,0.00095
range_pop,4,W1,1,14,14,0.0007000000000000001
range_pop,4,W1,4,17,17,6.00085
range_pop,4,W1,2,95,95,2.00475
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,4,7,7,6.00035
range_pop,4,W1,1,8,8,0.0004
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,1,19,19,0.00095
range_pop,4,W1,2,5,5,2.00025
range_pop,4,W1,2,7,7,2.00035
range_pop,4,W1,1,12,12,0.0006000000000000001
range_pop,4,W1,1,13,13,0.00065
range_pop,4,W1,3,5,5,4.00025
range_pop,4,W1,1,10,10,0.0005
range_pop,4,W1,3,11,11,4.00055
range_pop,4,W1,1,9,9,0.00045
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,3,17,17,4.00085
range_pop,4,W1,1,6,6,0.00030000000000000003
range_pop,4,W1,4,92,92,6.0046
range_pop,4,W1,4,11,11,6.00055
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,4,7,7,6.00035
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,2,8,8,2.0004
range_pop,4,W1,4,69,69,6.00345
range_pop,4,W1,1,5,5,0.00025
range_pop,4,W1,4,10,10,6.0005
range_pop,4,W1,1,23,23,0.00115
range_pop,4,W1,1,5,5,0.00025
