strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
range_pop,4,W2,1,102920,102920,5.146000000000001
range_pop,4,W2,1,100609,100609,5.03045
range_pop,4,W2,2,110531,110531,7.52655
range_pop,4,W2,1,102505,102505,5.12525
range_pop,4,W2,1,103637,103637,5.181850000000001
range_pop,4,W2,1,108254,108254,5.412700000000001
range_pop,4,W2,1,104388,104388,5.2194
range_pop,4,W2,1,100100,100100,5.005
range_pop,4,W2,1,100789,100789,5.03945
range_pop,4,W2,1,105224,105224,5.2612000000000005
range_pop,4,W2,1,100935,100935,5.04675
range_pop,4,W2,1,102804,102804,5.1402
range_pop,4,W2,1,102534,102534,5.1267000000000005
range_pop,4,W2,1,100306,100306,5.0153
range_pop,4,W2,1,106416,106416,5.3208
range_pop,4,W2,1,105632,105632,5.281600000000001
range_pop,4,W2,3,107762,107762,9.388100000000001
range_pop,4,W2,1,100744,100744,5.0372
range_pop,4,W2,1,100441,100441,5.02205
range_pop,4,W2,3,120134,120134,10.0067
range_pop,4,W2,1,105828,105828,5.2914
range_pop,4,W2,1,101071,101071,5.05355
range_pop,4,W2,2,108125,108125,7.40625
range_pop,4,W2,2,109276,109276,7.4638
range_pop,4,W2,1,100855,100855,5.042750000000001
range_pop,4,W2,1,102450,102450,5.1225000000000005
range_pop,4,W2,1,100620,100620,5.031000000000001
range_pop,4,W2,1,101048,101048,5.0524000000000004
range_pop,4,W2,1,106021,106021,5.30105
range_pop,4,W2,2,103841,103841,7.19205
range_pop,4,W2,1,103023,103023,5.15115
range_pop,4,W2,1,105658,105658,5.282900000000001
range_pop,4,W2,1,100820,100820,5.041
range_pop,4,W2,1,102052,102052,5.102600000000001
range_pop,4,W2,1,100840,100840,5.042000000000001
range_pop,4,W2,2,108573,108573,7.42865
range_pop,4,W2,1,101108,101108,5.055400000000001
range_pop,4,W2,1,104388,104388,5.2194
range_pop,4,W2,2,110566,110566,7.528300000000001
range_pop,4,W2,3,120134,120134,10.0067
range_pop,4,W2,1,101727,101727,5.08635
range_pop,4,W2,1,99893,99893,4.99465
range_pop,4,W2,3,121821,121821,10.09105
range_pop,4,W2,1,100919,100919,5.04595
range_pop,4,W2,2,106298,106298,7.314900000000001
range_pop,4,W2,1,100307,100307,5.015350000000001
range_pop,4,W2,2,109192,109192,7.4596
range_pop,4,W2,1,100708,100708,5.0354
range_pop,4,W2,1,103387,103387,5.1693500000000006
range_pop,4,W2,1,106767,106767,5.33835
range_pop,4,W2,2,102220,102220,7.111000000000001
range_pop,4,W2,1,105621,105621,5.2810500000000005
range_pop,4,W2,2,118732,118732,7.9366
range_pop,4,W2,1,100384,100384,5.0192000000000005
range_pop,4,W2,1,109146,109146,5.4573
range_pop,4,W2,1,102828,102828,5.141400000000001
range_pop,4,W2,1,101437,101437,5.07185
range_pop,4,W2,1,100666,100666,5.0333000000000006
range_pop,4,W2,1,100760,100760,5.038
range_pop,4,W2,1,101444,101444,5.0722000000000005
range_pop,4,W2,1,100620,100620,5.031000000000001
range_pop,4,W2,2,118253,118253,7.91265
range_pop,4,W2,1,107296,107296,5.364800000000001
range_pop,4,W2,1,106018,106018,5.3009
range_pop,4,W2,1,102052,102052,5.102600000000001
