strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
hash_user,4,W3,1,1250,1250,0.0625
hash_user,4,W3,1,1253,1253,0.06265
hash_user,4,W3,1,1251,1251,0.06255
hash_user,4,W3,1,2526,2526,0.1263
hash_user,4,W3,1,2532,2532,0.12660000000000002
hash_user,4,W3,1,1236,1236,0.0618
hash_user,4,W3,1,2508,2508,0.1254
hash_user,4,W3,1,965,965,0.04825
hash_user,4,W3,1,645,645,0.03225
hash_user,4,W3,1,645,645,0.03225
hash_user,4,W3,1,644,644,0.0322
hash_user,4,W3,1,645,645,0.03225
hash_user,4,W3,1,645,645,0.03225
hash_user,4,W3,1,639,639,0.03195
hash_user,4,W3,1,1039,1039,0.051949999999999996
hash_user,4,W3,1,879,879,0.04395
hash_user,4,W3,1,879,879,0.04395
hash_user,4,W3,1,678,678,0.033900000000000007
hash_user,4,W3,1,1258,1258,0.0629
hash_user,4,W3,1,507,507,0.02535
hash_user,4,W3,1,726,726,0.0363
hash_user,4,W3,1,506,506,0.025300000000000003
hash_user,4,W3,1,453,453,0.022650000000000003
hash_user,4,W3,1,504,504,0.0252
hash_user,4,W3,1,498,498,0.024900000000000002
hash_user,4,W3,1,498,498,0.024900000000000002
hash_user,4,W3,1,453,453,0.022650000000000003
hash_user,4,W3,1,505,505,0.02525
hash_user,4,W3,1,453,453,0.022650000000000003
hash_user,4,W3,1,450,450,0.022500000000000003
hash_user,4,W3,1,683,683,0.03415000000000001
hash_user,4,W3,1,1033,1033,0.05165
hash_user,4,W3,1,483,483,0.02415
hash_user,4,W3,1,531,531,0.026550000000000004
hash_user,4,W3,1,284,284,0.014199999999999999
hash_user,4,W3,1,447,447,0.022350000000000002
hash_user,4,W3,1,447,447,0.022350000000000002
hash_user,4,W3,1,441,441,0.02205
hash_user,4,W3,1,615,615,0.03075
hash_user,4,W3,1,726,726,0.0363
hash_user,4,W3,1,693,693,0.03465
hash_user,4,W3,1,450,450,0.022500000000000003
hash_user,4,W3,1,447,447,0.022350000000000002
hash_user,4,W3,1,726,726,0.0363
hash_user,4,W3,1,1259,1259,0.06294999999999999
hash_user,4,W3,1,447,447,0.022350000000000002
hash_user,4,W3,1,615,615,0.03075
hash_user,4,W3,1,507,507,0.02535
hash_user,4,W3,1,516,516,0.025800000000000003
hash_user,4,W3,1,525,525,0.026250000000000002
hash_user,4,W3,1,517,517,0.02585
hash_user,4,W3,1,447,447,0.022350000000000002
hash_user,4,W3,1,331,331,0.016550000000000002
hash_user,4,W3,1,456,456,0.0228
hash_user,4,W3,1,456,456,0.0228
hash_user,4,W3,1,279,279,0.013950000000000002
hash_user,4,W3,1,279,279,0.013950000000000002
hash_user,4,W3,1,453,453,0.022650000000000003
hash_user,4,W3,1,624,624,0.031200000000000002
hash_user,4,W3,1,279,279,0.013950000000000002
hash_user,4,W3,1,306,306,0.015300000000000001
hash_user,4,W3,1,1405,1405,0.07025
hash_user,4,W3,1,282,282,0.0141
hash_user,4,W3,1,1403,1403,0.07015
hash_user,4,W3,1,543,543,0.027150000000000004
hash_user,4,W3,1,282,282,0.0141
hash_user,4,W3,1,342,342,0.0171
hash_user,4,W3,1,375,375,0.018750000000000003
hash_user,4,W3,1,312,312,0.015600000000000001
hash_user,4,W3,1,498,498,0.024900000000000002
hash_user,4,W3,1,279,279,0.013950000000000002
hash_user,4,W3,1,282,282,0.0141
hash_user,4,W3,1,312,312,0.015600000000000001
hash_user,4,W3,1,626,626,0.0313
hash_user,4,W3,1,279,279,0.013950000000000002
hash_user,4,W3,1,282,282,0.0141
hash_user,4,W3,1,678,678,0.033900000000000007
hash_user,4,W3,1,616,616,0.0308
hash_user,4,W3,1,278,278,0.013900000000000003
hash_user,4,W3,1,371,371,0.01855
hash_user,4,W3,1,678,678,0.033900000000000007
hash_user,4,W3,1,450,450,0.022500000000000003
hash_user,4,W3,1,571,571,0.02855
hash_user,4,W3,1,312,312,0.015600000000000001
hash_user,4,W3,1,642,642,0.032100000000000004
hash_user,4,W3,1,291,291,0.01455
hash_user,4,W3,1,818,818,0.0409
hash_user,4,W3,1,222,222,0.0111
hash_user,4,W3,1,399,399,0.019950000000000002
hash_user,4,W3,1,780,780,0.03900000000000001
hash_user,4,W3,1,291,291,0.01455
hash_user,4,W3,1,395,395,0.019750000000000004
hash_user,4,W3,1,375,375,0.018750000000000003
hash_user,4,W3,1,360,360,0.018
hash_user,4,W3,1,429,429,0.02145
hash_user,4,W3,1,312,312,0.015600000000000001
hash_user,4,W3,1,374,374,0.0187
hash_user,4,W3,1,434,434,0.0217
hash_user,4,W3,1,777,777,0.03885
hash_user,4,W3,1,639,639,0.03195
hash_user,4,W3,1,291,291,0.01455
hash_user,4,W3,1,382,382,0.019100000000000002
hash_user,4,W3,1,276,276,0.013800000000000002
hash_user,4,W3,1,471,471,0.02355
hash_user,4,W3,1,297,297,0.01485
hash_user,4,W3,1,219,219,0.010950000000000001
hash_user,4,W3,1,219,219,0.010950000000000001
hash_user,4,W3,1,209,209,0.010450000000000001
hash_user,4,W3,1,648,648,0.032400000000000005
hash_user,4,W3,1,270,270,0.013500000000000002
hash_user,4,W3,1,477,477,0.02385
hash_user,4,W3,1,243,243,0.012150000000000001
hash_user,4,W3,1,465,465,0.023250000000000003
hash_user,4,W3,1,218,218,0.0109
hash_user,4,W3,1,237,237,0.01185
hash_user,4,W3,1,237,237,0.01185
hash_user,4,W3,1,635,635,0.03175
hash_user,4,W3,1,431,431,0.02155
hash_user,4,W3,1,474,474,0.0237
hash_user,4,W3,1,243,243,0.012150000000000001
hash_user,4,W3,1,218,218,0.0109
hash_user,4,W3,1,239,239,0.01195
hash_user,4,W3,1,394,394,0.019700000000000002
hash_user,4,W3,1,296,296,0.0148
hash_user,4,W3,1,481,481,0.024050000000000002
hash_user,4,W3,1,291,291,0.01455
hash_user,4,W3,1,289,289,0.01445
hash_user,4,W3,1,316,316,0.0158
hash_user,4,W3,1,216,216,0.0108
hash_user,4,W3,1,236,236,0.0118
hash_user,4,W3,1,240,240,0.012
hash_user,4,W3,1,165,165,0.00825
hash_user,4,W3,1,428,428,0.021400000000000002
hash_user,4,W3,1,216,216,0.0108
hash_user,4,W3,1,296,296,0.0148
hash_user,4,W3,1,314,314,0.015700000000000002
hash_user,4,W3,1,366,366,0.0183
hash_user,4,W3,1,263,263,0.013150000000000002
hash_user,4,W3,1,231,231,0.011550000000000001
hash_user,4,W3,1,513,513,0.025650000000000003
hash_user,4,W3,1,515,515,0.025750000000000002
hash_user,4,W3,1,132,132,0.006600000000000001
hash_user,4,W3,1,201,201,0.010050000000000002
hash_user,4,W3,1,318,318,0.0159
hash_user,4,W3,1,201,201,0.010050000000000002
hash_user,4,W3,1,339,339,0.016950000000000003
hash_user,4,W3,1,289,289,0.01445
hash_user,4,W3,1,201,201,0.010050000000000002
hash_user,4,W3,1,190,190,0.009500000000000001
hash_user,4,W3,1,206,206,0.0103
hash_user,4,W3,1,270,270,0.013500000000000002
hash_user,4,W3,1,633,633,0.031650000000000005
hash_user,4,W3,1,361,361,0.01805
hash_user,4,W3,1,368,368,0.0184
hash_user,4,W3,1,208,208,0.0104
hash_user,4,W3,1,267,267,0.01335
hash_user,4,W3,1,258,258,0.012900000000000002
hash_user,4,W3,1,313,313,0.01565
hash_user,4,W3,1,131,131,0.00655
hash_user,4,W3,1,182,182,0.0091
hash_user,4,W3,1,279,279,0.013950000000000002
hash_user,4,W3,1,243,243,0.012150000000000001
hash_user,4,W3,1,130,130,0.006500000000000001
hash_user,4,W3,1,402,402,0.020100000000000003
hash_user,4,W3,1,321,321,0.016050000000000002
hash_user,4,W3,1,135,135,0.006750000000000001
hash_user,4,W3,1,288,288,0.0144
hash_user,4,W3,1,388,388,0.0194
hash_user,4,W3,1,142,142,0.0070999999999999995
hash_user,4,W3,1,369,369,0.01845
hash_user,4,W3,1,212,212,0.0106
hash_user,4,W3,1,202,202,0.010100000000000001
hash_user,4,W3,1,173,173,0.00865
hash_user,4,W3,1,200,200,0.010000000000000002
hash_user,4,W3,1,143,143,0.00715
hash_user,4,W3,1,400,400,0.020000000000000004
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,128,128,0.0064
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,171,171,0.00855
hash_user,4,W3,1,170,170,0.0085
hash_user,4,W3,1,122,122,0.0061
hash_user,4,W3,1,163,163,0.008150000000000001
hash_user,4,W3,1,129,129,0.006450000000000001
hash_user,4,W3,1,159,159,0.00795
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,198,198,0.0099
hash_user,4,W3,1,291,291,0.01455
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,207,207,0.01035
hash_user,4,W3,1,245,245,0.01225
hash_user,4,W3,1,186,186,0.009300000000000001
hash_user,4,W3,1,131,131,0.00655
hash_user,4,W3,1,207,207,0.01035
hash_user,4,W3,1,174,174,0.0087
hash_user,4,W3,1,393,393,0.01965
hash_user,4,W3,1,161,161,0.00805
hash_user,4,W3,1,171,171,0.00855
hash_user,4,W3,1,313,313,0.01565
hash_user,4,W3,1,221,221,0.01105
hash_user,4,W3,1,188,188,0.0094
hash_user,4,W3,1,164,164,0.0082
hash_user,4,W3,1,132,132,0.006600000000000001
hash_user,4,W3,1,156,156,0.0078000000000000005
hash_user,4,W3,1,186,186,0.009300000000000001
hash_user,4,W3,1,162,162,0.008100000000000001
hash_user,4,W3,1,141,141,0.00705
hash_user,4,W3,1,131,131,0.00655
hash_user,4,W3,1,169,169,0.008450000000000001
hash_user,4,W3,1,123,123,0.00615
hash_user,4,W3,1,236,236,0.0118
hash_user,4,W3,1,122,122,0.0061
hash_user,4,W3,1,80,80,0.004
hash_user,4,W3,1,131,131,0.00655
hash_user,4,W3,1,157,157,0.007850000000000001
hash_user,4,W3,1,129,129,0.006450000000000001
hash_user,4,W3,1,242,242,0.0121
hash_user,4,W3,1,96,96,0.0048000000000000004
hash_user,4,W3,1,108,108,0.0054
hash_user,4,W3,1,136,136,0.0068000000000000005
hash_user,4,W3,1,178,178,0.0089
hash_user,4,W3,1,330,330,0.0165
hash_user,4,W3,1,131,131,0.00655
hash_user,4,W3,1,171,171,0.00855
hash_user,4,W3,1,132,132,0.006600000000000001
hash_user,4,W3,1,452,452,0.022600000000000002
hash_user,4,W3,1,154,154,0.0077
hash_user,4,W3,1,123,123,0.00615
hash_user,4,W3,1,114,114,0.0057
hash_user,4,W3,1,147,147,0.00735
hash_user,4,W3,1,111,111,0.00555
hash_user,4,W3,1,284,284,0.014199999999999999
hash_user,4,W3,1,121,121,0.00605
hash_user,4,W3,1,172,172,0.0086
hash_user,4,W3,1,204,204,0.0102
hash_user,4,W3,1,102,102,0.0051
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,154,154,0.0077
hash_user,4,W3,1,156,156,0.0078000000000000005
hash_user,4,W3,1,170,170,0.0085
hash_user,4,W3,1,119,119,0.00595
hash_user,4,W3,1,104,104,0.0052
hash_user,4,W3,1,155,155,0.00775
hash_user,4,W3,1,115,115,0.005750000000000001
hash_user,4,W3,1,137,137,0.006850000000000001
hash_user,4,W3,1,138,138,0.006900000000000001
hash_user,4,W3,1,102,102,0.0051
hash_user,4,W3,1,392,392,0.019600000000000003
hash_user,4,W3,1,138,138,0.006900000000000001
hash_user,4,W3,1,169,169,0.008450000000000001
hash_user,4,W3,1,241,241,0.01205
hash_user,4,W3,1,186,186,0.009300000000000001
hash_user,4,W3,1,110,110,0.0055000000000000005
hash_user,4,W3,1,200,200,0.010000000000000002
hash_user,4,W3,1,69,69,0.0034500000000000004
hash_user,4,W3,1,173,173,0.00865
hash_user,4,W3,1,243,243,0.012150000000000001
hash_user,4,W3,1,237,237,0.01185
hash_user,4,W3,1,102,102,0.0051
hash_user,4,W3,1,423,423,0.021150000000000002
hash_user,4,W3,1,159,159,0.00795
hash_user,4,W3,1,65,65,0.0032500000000000003
hash_user,4,W3,1,63,63,0.00315
hash_user,4,W3,1,202,202,0.010100000000000001
hash_user,4,W3,1,70,70,0.0035000000000000005
hash_user,4,W3,1,132,132,0.006600000000000001
hash_user,4,W3,1,144,144,0.0072
hash_user,4,W3,1,387,387,0.019350000000000003
hash_user,4,W3,1,63,63,0.00315
hash_user,4,W3,1,105,105,0.00525
hash_user,4,W3,1,114,114,0.0057
hash_user,4,W3,1,207,207,0.01035
hash_user,4,W3,1,64,64,0.0032
hash_user,4,W3,1,176,176,0.0088
hash_user,4,W3,1,106,106,0.0053
hash_user,4,W3,1,104,104,0.0052
hash_user,4,W3,1,308,308,0.0154
hash_user,4,W3,1,151,151,0.00755
hash_user,4,W3,1,207,207,0.01035
hash_user,4,W3,1,75,75,0.00375
hash_user,4,W3,1,156,156,0.0078000000000000005
hash_user,4,W3,1,165,165,0.00825
hash_user,4,W3,1,118,118,0.0059
hash_user,4,W3,1,169,169,0.008450000000000001
hash_user,4,W3,1,138,138,0.006900000000000001
hash_user,4,W3,1,52,52,0.0026
hash_user,4,W3,1,65,65,0.0032500000000000003
hash_user,4,W3,1,123,123,0.00615
hash_user,4,W3,1,75,75,0.00375
hash_user,4,W3,1,151,151,0.00755
hash_user,4,W3,1,66,66,0.0033000000000000004
hash_user,4,W3,1,157,157,0.007850000000000001
hash_user,4,W3,1,54,54,0.0027
hash_user,4,W3,1,117,117,0.005850000000000001
hash_user,4,W3,1,70,70,0.0035000000000000005
hash_user,4,W3,1,110,110,0.0055000000000000005
hash_user,4,W3,1,101,101,0.005050000000000001
hash_user,4,W3,1,94,94,0.0047
